id,regiaosigla,estadosigla,municipio,revenda,cnpjrevenda,produto,datacoleta,valorvenda,valorcompra,unidademedida,bandeira
1258,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000672,ETANOL,08/01/2019,3,0,R$ / litro,RAIZEN
1259,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000672,ETANOL,11/02/2019,3,0,R$ / litro,RAIZEN
1260,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000672,GASOLINA,08/01/2019,4,0,R$ / litro,RAIZEN
1261,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000672,GASOLINA,11/02/2019,4,3,R$ / litro,RAIZEN
1262,CO,DF,BRASILIA,BRASPETRO COMERCIO DE COMBUSTIVEIS LTDA,15019200000000,DIESEL,11/02/2019,4,3,R$ / litro,BRANCA
1263,CO,DF,BRASILIA,BRASPETRO COMERCIO DE COMBUSTIVEIS LTDA,15019200000000,DIESEL S10,11/02/2019,4,3,R$ / litro,BRANCA
1264,CO,DF,BRASILIA,BRASPETRO COMERCIO DE COMBUSTIVEIS LTDA,15019200000000,ETANOL,11/02/2019,3,4,R$ / litro,BRANCA
1265,CO,DF,BRASILIA,BRASPETRO COMERCIO DE COMBUSTIVEIS LTDA,15019200000000,GASOLINA,11/02/2019,4,0,R$ / litro,BRANCA
1266,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,DIESEL S10,01/04/2019,4,0,R$ / litro,IPIRANGA
1267,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,DIESEL S10,08/01/2019,4,0,R$ / litro,IPIRANGA
1268,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,DIESEL S10,09/05/2019,4,0,R$ / litro,IPIRANGA
1269,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,DIESEL S10,14/05/2019,4,3,R$ / litro,IPIRANGA
1270,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,DIESEL S10,16/01/2019,4,0,R$ / litro,IPIRANGA
1271,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,DIESEL S10,17/04/2019,4,0,R$ / litro,IPIRANGA
1272,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,DIESEL S10,20/03/2019,4,3,R$ / litro,IPIRANGA
1273,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,DIESEL S10,23/01/2019,4,0,R$ / litro,IPIRANGA
1274,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,DIESEL S10,29/04/2019,4,0,R$ / litro,IPIRANGA
1275,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,ETANOL,01/04/2019,3,0,R$ / litro,IPIRANGA
1276,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,ETANOL,08/01/2019,3,0,R$ / litro,IPIRANGA
1277,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,ETANOL,09/05/2019,3,0,R$ / litro,IPIRANGA
1278,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,ETANOL,14/05/2019,3,3,R$ / litro,IPIRANGA
1279,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,ETANOL,16/01/2019,3,0,R$ / litro,IPIRANGA
1280,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,ETANOL,17/04/2019,3,0,R$ / litro,IPIRANGA
1281,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,ETANOL,20/03/2019,3,3,R$ / litro,IPIRANGA
1282,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,ETANOL,23/01/2019,3,0,R$ / litro,IPIRANGA
1283,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,ETANOL,29/04/2019,3,0,R$ / litro,IPIRANGA
1284,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,GASOLINA,01/04/2019,4,0,R$ / litro,IPIRANGA
1285,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,GASOLINA,08/01/2019,4,0,R$ / litro,IPIRANGA
1286,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,GASOLINA,09/05/2019,4,0,R$ / litro,IPIRANGA
1287,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,GASOLINA,14/05/2019,4,4,R$ / litro,IPIRANGA
1288,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,GASOLINA,16/01/2019,4,0,R$ / litro,IPIRANGA
1289,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,GASOLINA,17/04/2019,4,0,R$ / litro,IPIRANGA
1290,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,GASOLINA,20/03/2019,4,4,R$ / litro,IPIRANGA
1291,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,GASOLINA,23/01/2019,4,0,R$ / litro,IPIRANGA
1292,CO,DF,BRASILIA,CALLTECH COMBUSTIVEIS E SERVICOS LTDA,1357770000000,GASOLINA,29/04/2019,4,0,R$ / litro,IPIRANGA
1293,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1294,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1295,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1296,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1297,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1298,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1299,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1300,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1301,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,08/03/2019,3,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1302,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1303,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,08/03/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1304,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/02/2019,4,0,R$ / litro,BRANCA
1305,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/02/2019,3,0,R$ / litro,BRANCA
1306,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/02/2019,4,4,R$ / litro,BRANCA
1307,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,06/02/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1308,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1309,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1310,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,06/02/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1311,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1312,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1313,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1314,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1315,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1316,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,06/02/2019,4,3,R$ / litro,BRANCA
1317,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,4,R$ / litro,BRANCA
1318,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,3,R$ / litro,BRANCA
1319,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1320,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1321,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1322,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/02/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1323,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1324,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,11/02/2019,4,3,R$ / litro,IPIRANGA
1325,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,16/01/2019,4,3,R$ / litro,IPIRANGA
1326,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,23/01/2019,4,0,R$ / litro,IPIRANGA
1327,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/02/2019,4,3,R$ / litro,IPIRANGA
1328,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,16/01/2019,4,3,R$ / litro,IPIRANGA
1329,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,23/01/2019,4,0,R$ / litro,IPIRANGA
1330,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/02/2019,3,3,R$ / litro,IPIRANGA
1331,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,16/01/2019,3,3,R$ / litro,IPIRANGA
1332,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,23/01/2019,3,0,R$ / litro,IPIRANGA
1333,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/02/2019,4,4,R$ / litro,IPIRANGA
1334,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,16/01/2019,4,4,R$ / litro,IPIRANGA
1335,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,23/01/2019,4,0,R$ / litro,IPIRANGA
1336,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,0,R$ / litro,IPIRANGA
1337,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,0,R$ / litro,IPIRANGA
1338,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1339,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1340,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1341,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,01/04/2019,3,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1342,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1343,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,08/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1344,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,08/03/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1345,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/06/2019,4,0,R$ / litro,BRANCA
1346,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,20/03/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1347,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,23/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1348,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,01/04/2019,3,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1349,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1350,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,08/01/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1351,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,08/03/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1352,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/06/2019,3,0,R$ / litro,BRANCA
1353,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,20/03/2019,3,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1354,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,23/01/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1355,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,01/04/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1356,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1357,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,08/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1358,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,08/03/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1359,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/06/2019,4,0,R$ / litro,BRANCA
1360,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,20/03/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1361,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,23/01/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1362,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1363,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1364,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1365,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1366,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1367,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/02/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1368,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1369,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,11/02/2019,3,0,R$ / litro,BRANCA
1370,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/02/2019,4,0,R$ / litro,BRANCA
1371,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/02/2019,3,0,R$ / litro,BRANCA
1372,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/02/2019,4,0,R$ / litro,BRANCA
1373,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,08/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1374,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/02/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1375,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,16/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1376,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,23/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1377,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,08/01/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1378,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/02/2019,3,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1379,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,16/01/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1380,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,23/01/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1381,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,08/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1382,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/02/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1383,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,16/01/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1384,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,23/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1385,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/02/2019,4,0,R$ / litro,BRANCA
1386,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/02/2019,3,0,R$ / litro,BRANCA
1387,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/02/2019,4,3,R$ / litro,BRANCA
1388,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1389,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1390,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1391,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,11/02/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1392,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/02/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1393,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/02/2019,3,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1394,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1395,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,24/06/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1396,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1397,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,24/06/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1398,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/02/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1399,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,24/06/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1400,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1401,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,24/06/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1402,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,11/02/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1403,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,16/01/2019,3,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1404,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,23/01/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1405,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/02/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1406,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,16/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1407,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,23/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1408,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/02/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
